zone_id,station_id,Dij
6,19,0.000913571258567977
6,20,0.045040342393426976
6,21,11.682295403093775
6,22,2.216296575353569
6,23,8.735618893161952
6,24,3.583949419144046
6,25,2.4635139275721003
6,26,0.02845751916171798
6,27,0.00878053173366547
6,28,42.919577418188936
6,29,0.00011610447098094967
6,30,0.007472463795044793
7,1,0.36154749564038813
7,2,0.00014846521461534058
7,3,3.4103428022992337
7,4,3.450284252436006e-05
7,5,3.3781995282808745e-06
7,6,0.0280165742170126
7,7,0.011365001823760643
7,8,0.02380235731255264
7,9,2.18865594221881
7,10,0.21516121459643006
7,11,0.02604639913426429
7,12,0.0019970968223852305
7,13,0.3061059267554312
7,14,0.00016759324375734388
7,15,0.003600828357638816
7,16,4.045297509913918e-05
7,17,6.584533342625586e-06
7,18,0.8325005851280067
7,19,0.884097943578888
7,20,76.31098928644224
7,21,0.059792707115446195
7,22,0.00019911110698938688
7,23,0.0003087920418410907
7,24,0.0009069196838322294
7,25,6.947846058138964
7,26,89.29721105668429
7,27,0.07555372683031067
7,28,0.005076677345702912
7,29,2.2382394611591407
7,30,1.9244752166782002
8,1,19.045100111288985
8,2,0.014292469870735479
8,3,1.1335638334972502
8,4,0.00013918688447562682
8,5,0.00041803284214646117
8,6,48.537634932842906
8,7,44.604410759042736
8,8,144.28103724220048
8,9,5.785824268617832
8,10,0.07621834075068143
8,11,35.505579753238734
8,12,0.1672827430113078
8,13,11.704407440178668
8,14,0.042497645770297486
8,15,6.656323613520061
8,16,0.0002259985584784489
8,17,5.0895518283583104e-05
8,18,0.0022589111576284994
8,19,2.4533675245088418
8,20,0.0359121977717456
8,21,0.6139347812569133
8,22,0.0049045824641663184
8,23,0.0009929463621686176
8,24,0.03650739021323461
8,25,0.04484553407926259
8,26,0.033679579963674065
8,27,136.27591861547688
8,28,0.02186008820041143
8,29,0.007998941489942634
8,30,5.576696950382555
9,1,19.705755341647688
9,2,1.8915672016758444e-05
9,3,0.19433859294027053
9,4,5.452263370266627e-07
9,5,4.2812187229389186e-07
9,6,0.058774143169712516
9,7,0.03931745458048935
9,8,0.4323104609941178
9,9,5.707716007164872
9,10,30.46774118807461
9,11,0.042259607705360754
9,12,0.00028555780906219124
9,13,28.94618887040484
9,14,4.336052564415547e-05
9,15,0.004911421922587667
9,16,7.644541930755887e-07
9,17,1.4213649540853208e-07
9,18,0.513910270956573
9,19,53.32693084656493
9,20,0.1134932217050207
9,21,0.0034285185419175575
9,22,1.024440089957582e-05
9,23,4.719241753541805e-06
9,24,7.132805711741623e-05
9,25,0.012659222249312157
9,26,0.14988586521761355
9,27,1.1584707353511492
9,28,0.00011594108352546994
9,29,1.8079613996672081
9,30,7.638191918463688
10,1,0.48342970280624614
10,2,0.8910867677092887
10,3,1.3864822166666797
10,4,0.010861618077495791
10,5,0.020966572014001945
10,6,70.66214943515963
10,7,34.59758682398312
10,8,6.759224756318017
10,9,0.6354355854609233
10,10,0.0022214893592101166
10,11,85.69916959409537
10,12,11.469940068151882
10,13,0.25773004559205276
10,14,2.0732593259608203
10,15,56.03174311607724
10,16,0.017688627816619205
10,17,0.003936625452829111
10,18,0.00023854846796543183
10,19,0.08192017075176582
10,20,0.035463629629252445
10,21,27.240046451725547
10,22,0.3681140372728327
10,23,0.07548915863475202
10,24,2.7000159336791945
10,25,0.242349227872508
10,26,0.02720324381052989
10,27,6.068679859229351
10,28,1.5272906052044735
10,29,0.0007989353657830438
10,30,0.5011274366229873
11,1,5.133176629770369e-06
11,2,0.05957805119238522
11,3,0.00029416622527323475
11,4,7.652929538693633
11,5,0.03190349979303076
11,6,0.0003670586535856261
11,7,0.00012909129276336172
11,8,2.215275758610534e-05
11,9,2.181735574858403e-05
11,10,8.81358943189915e-08
11,11,0.0005326836431958422
11,12,0.032030734362426094
11,13,2.8327764417644737e-06
11,14,0.00875903742197806
11,15,0.0009088771960259603
11,16,6.893393528492313
11,17,2.000179058146759
11,18,1.066737702682065e-07
11,19,1.920456047647092e-06
11,20,0.00013208879582983434
11,21,0.050240108734232854
11,22,0.7178669724254501
11,23,11.32771033048929
11,24,0.2234881496505941
11,25,0.007975921069344203
11,26,8.28254079320502e-05
11,27,2.6449128264158396e-05
11,28,1.2951065106311435
11,29,2.9661161040321455e-07
11,30,1.581494133712037e-05
12,1,20.344946554888086
12,2,0.001334880979537619
12,3,0.1859673355438909
12,4,1.145263008568657e-05
12,5,4.41676697081843e-05
12,6,5.425949193210744
12,7,5.494363908934109
12,8,60.9992016384375
12,9,2.3236243713984095
12,10,0.14841696629940548
12,11,3.6764753263667704
12,12,0.014413475777359642
12,13,16.30633575332345
12,14,0.004239238853563602
12,15,0.7510414259965986
12,16,1.877206869216892e-05
12,17,4.316502828207744e-06
12,18,0.0020482697073042327
12,19,3.056423884821251
12,20,0.00910821821307883
12,21,0.05055709325696245
12,22,0.000423277265423515
12,23,8.083978055799819e-05
12,24,0.0031368922186804644
12,25,0.006259857562677535
12,26,0.009338365810230469
12,27,55.22206336821166
12,28,0.001774682234761721
12,29,0.007358465234974527
12,30,2.5657658582234157
13,1,87.91714718234229
13,2,0.0006339050080579424
13,3,0.5640548851394149
13,4,8.435058348348385e-06
13,5,1.720549520912449e-05
13,6,2.7943625781631294
13,7,2.2946313878574505
13,8,29.32499634665716
13,9,11.597913629552087
13,10,1.1708144952626387
13,11,1.9128089293855524
13,12,0.008224452520117253
13,13,81.42121345321354
13,14,0.0017782950263440832
13,15,0.27408765376159616
13,16,1.3027382838291773e-05
13,17,2.732674703855995e-06
13,18,0.017326305251995838
13,19,22.99616756628951
13,20,0.046007228661249726
13,21,0.0495278898828457
13,22,0.00024698299562543065
13,23,6.54707557543575e-05
13,24,0.0018335377395072006
13,25,0.018819997064625355
13,26,0.05009734481910245
13,27,50.62667564953326
13,28,0.0015734852220536857
13,29,0.06226674082253884
13,30,13.723587343539082
14,1,0.5213091763441585
14,2,0.02368018302270077
14,3,43.01304165040327
14,4,0.004870627734982278
14,5,0.0005584842215361297
14,6,1.029100796416093
14,7,0.35480188015999864
14,8,0.25824651388979253
14,9,3.3761697879163854
14,10,0.021017636097208494
14,11,1.1214473421984894
14,12,0.2932234204522142
14,13,0.32225371104668227
14,14,0.023267463884645564
14,15,0.2381514104727524
14,16,0.005948039561903007
14,17,0.0009829646619551155
14,18,0.01950467231921342
14,19,0.35204098557179486
14,20,13.996319488925046
14,21,9.049433545643218
14,22,0.03341337940541482
14,23,0.044194993118894306
14,24,0.1494149306842574
14,25,96.13423542378949
14,26,9.542655592985797
14,27,0.610103516434805
14,28,0.8194326348235296
14,29,0.05781489547532351
14,30,2.4858460785338825
15,1,1.4282925847121775
15,2,9.965566382440469e-05
15,3,3.5331375086517007
15,4,1.2896485762452259e-05
15,5,2.1175760227359542e-06
15,6,0.04528679670502359
15,7,0.02014082649316644
15,8,0.06137376137084854
15,9,6.656649895615736
15,10,1.0342698723330233
15,11,0.039405267327502394
15,12,0.0014750212044236032
15,13,1.3093062434629028
15,14,0.00013696056836380582
15,15,0.004776559785622994
15,16,1.582706282686284e-05
15,17,2.6287354386135017e-06
15,18,1.8554493610472809
15,19,4.228190870797794
15,20,24.32724852258421
15,21,0.038177335117366554
15,22,0.00010466557999571376
15,23,0.00011706688472773359
15,24,0.0005515904447751024
15,25,1.7280563368758879
15,26,31.363742909132558
15,27,0.20219124981120676
15,28,0.002275699515572342
15,29,5.431722173393595
15,30,6.337652001098214
16,1,0.08487104963189991
16,2,0.051528169218647814
16,3,7.260390572239087
16,4,0.01756509203304161
16,5,0.0013873105101078174
16,6,0.49968604364020097
16,7,0.1640811263791797
16,8,0.07689339012640324
16,9,0.49698352703437226
16,10,0.002628344515842187
16,11,0.595761301787006
16,12,0.5150001791151854
16,13,0.05037761838204952
16,14,0.03944899842618916
16,15,0.18642015656467273
16,16,0.02094319323565353
16,17,0.0034225055731252085
16,18,0.002620248722038706
16,19,0.04776279246179138
16,20,2.4860808708927356
16,21,14.928920404432867
16,22,0.09380977421450051
16,23,0.1584187832669468
16,24,0.35107817584518725
16,25,61.3847305387895
16,26,1.6093655523827761
16,27,0.15531048990049834
16,28,2.5644930503125862
16,29,0.007637997942583712
16,30,0.3620601952012259
17,1,0.4509132564651656
17,2,0.08235543143639543
17,3,29.076174177066854
17,4,0.01149019006590479
17,5,0.0018721306598408472
17,6,2.6871971959694902
17,7,0.899371211824214
17,8,0.46603595114724033
17,9,2.324851806736414
17,10,0.009390063893877046
17,11,3.0862372937350493
17,12,1.0571955667302868
17,13,0.26081987028991144
17,14,0.0848508011053925
17,15,0.7794078937769431
17,16,0.014675005282360775
17,17,0.002487120029226371
17,18,0.00538909000682442
17,19,0.2098797397053908
17,20,3.0854906216124665
17,21,29.60130846474846
17,22,0.10312747624845779
17,23,0.10399068775941694
17,24,0.5014613365192994
17,25,33.81071773364564
17,26,2.126425450113605
17,27,0.9440087193809144
17,28,2.2046674287337398
17,29,0.01646085412123286
17,30,1.6888435044861747
18,1,0.1298590151013187
18,2,1.9041727049122024
18,3,1.9258930027020593
18,4,0.07129667652801479
18,5,0.04014021036482181
18,6,12.079321704650441
18,7,4.169807101933568
18,8,0.8355257859030563
18,9,0.32169917003350684
18,10,0.0009414982679332833
18,11,16.56250983630812
18,12,25.473505877556303
18,13,0.06930783482871093
18,14,2.386718032568143
18,15,11.521784349411318
18,16,0.10617934387769774
18,17,0.02069617190166027
18,18,0.00022562667965660198
18,19,0.03080466980497728
18,20,0.0839613658007551
18,21,148.87683988917357
18,22,1.4813570336988409
18,23,0.5649057547396246
18,24,9.255462369393749
18,25,1.2630152740436844
18,26,0.05915575189019043
18,27,0.9785939406564214
18,28,12.807310360249954
18,29,0.0007216824479880081
18,30,0.2397868645626139
19,1,2.2182180572436007e-06
19,2,0.7620911357679028
19,3,4.779473771127294e-05
19,4,16.776690743517015
19,5,3.839557071635412
19,6,0.0005351031129478464
19,7,0.0002234014938569169
19,8,2.9188496295182243e-05
19,9,5.497212290985674e-06
19,10,1.6256109321321725e-08
19,11,0.0007995947382849379
19,12,0.08964741801832306
19,13,1.1787951765206215e-06
19,14,0.08769326212500511
19,15,0.0031143615122983153
19,16,27.205360040976473
19,17,33.98196811848924
19,18,7.069579549539474e-09
19,19,5.102554919451593e-07
19,20,6.404507591510216e-06
19,21,0.02409440751814629
19,22,6.208820873426046
19,23,7.54242573944002
19,24,0.9423133451979191
19,25,0.00032040847007593445
19,26,4.1001495859534784e-06
19,27,2.3580886557204187e-05
19,28,0.5758488066207478
19,29,2.1261822145637626e-08
19,30,4.062444606975545e-06
20,1,1.8805952316112944e-05
20,2,1.510433385572316
20,3,0.0006098018017564402
20,4,56.342453402975536
20,5,1.1478507790081427
20,6,0.002882098756799332
20,7,0.001098669882654439
20,8,0.0001572978994404921
20,9,5.816842250866604e-05
20,10,1.83229240347375e-07
20,11,0.004281640253694534
20,12,0.41281325358843407
20,13,1.0084462394876535e-05
20,14,0.19180992995341598
20,15,0.011309697082904725
20,16,57.35967181470155
20,17,25.679638780538294
20,18,1.1094957738837887e-07
20,19,5.154422004945799e-06
20,20,0.00011340761037384266
20,21,0.23596917249713337
20,22,15.979059131948976
20,23,52.835472744725344
20,24,3.7544432563617676
20,25,0.006112253587153279
20,26,7.199462109721725e-05
20,27,0.00015133952858504957
20,28,6.658230913639149
20,29,3.265169999839814e-07
20,30,4.254131395156127e-05
21,1,2.0694094422383875e-06
21,2,1.2669658033829077
21,3,2.7155786538858024e-05
21,4,2.6350760801468853
21,5,12.603304555357496
21,6,0.0006788660960980651
21,7,0.0003087916786177681
21,8,3.932464011344217e-05
21,9,4.017946791592317e-06
21,10,1.180884016870503e-08
21,11,0.0010085453114970862
21,12,0.10011266832453748
21,13,1.0983908743842839e-06
21,14,0.16835042612971793
21,15,0.005126733492869231
21,16,6.079359938471118
21,17,7.224284529371883
21,18,3.369198475740377e-09
21,19,4.053174619270347e-07
21,20,2.398593750298631e-06
21,21,0.015461050918751894
21,22,5.025706345435474
21,23,1.5867920125452244
21,24,0.9268398220252773
21,25,0.0001007341681007622
21,26,1.5644394943806783e-06
21,27,2.7479359928253562e-05
21,28,0.23430340433573776
21,29,1.0439277917522767e-08
21,30,3.015090318636275e-06
22,1,0.591351645806379
22,2,0.0023725366451275995
22,3,25.91870482041953
22,4,0.0005298906944539355
22,5,5.501548212771252e-05
22,6,0.23054928521744103
22,7,0.08558302682687875
22,8,0.10617897301742561
22,9,4.348041315180124
22,10,0.06751519454452913
22,11,0.23082813508306244
22,12,0.03070834555979399
22,13,0.41350446923167683
22,14,0.002499486041704097
22,15,0.03804658989739927
22,16,0.0006322782863143681
22,17,0.00010350833049281503
22,18,0.10708855297421557
22,19,0.6962365241898345
22,20,64.42512077141014
22,21,0.9456769280419193
22,22,0.003281069979531929
22,23,0.004780001892872819
22,24,0.01475237658913799
22,25,56.01110361876512
22,26,48.20478299786454
22,27,0.299462383845855
22,28,0.08271007220609315
22,29,0.30829552583793857
22,30,3.3888463382638467
23,1,0.00409535449800505
23,2,2.7896916170623944
23,3,0.17242873359862074
23,4,1.9903149631131076
23,5,0.12520120271516455
23,6,0.2781779091022061
23,7,0.0946841310493566
23,8,0.01805843561150801
23,9,0.015106852620449245
23,10,5.053184936139553e-05
23,11,0.39549374683881605
23,12,8.999135276644294
23,13,0.002232807797573801
23,14,1.0191436100187148
23,15,0.4503523614684224
23,16,2.4898568787675024
23,17,0.41826735613262617
23,18,3.061862352009497e-05
23,19,0.0013201424780879582
23,20,0.02779869592900472
23,21,34.22706875422238
23,22,9.195283677509247
23,23,16.57722537047245
23,24,18.362238271177365
23,25,1.247907976379196
23,26,0.017878138090101713
23,27,0.02247268237625764
23,28,112.5742782468366
23,29,9.11570883311422e-05
23,30,0.010992918241452257
24,1,0.5932559675103479
24,2,0.19012523008712387
24,3,26.826756069044094
24,4,0.01875801960298633
24,5,0.0041725470815542655
24,6,6.338116563610205
24,7,2.1090153158386924
24,8,0.9227280990566578
24,9,2.577002866528763
24,10,0.008840022959759223
24,11,7.455528620996396
24,12,2.566375068092728
24,13,0.3332564589953914
24,14,0.21164854292695157
24,15,2.0406439117502697
24,16,0.024817063492186545
24,17,0.004314768884706372
24,18,0.003787582710720431
24,19,0.2266163444418413
24,20,1.7790070739432318
24,21,62.06344928464429
24,22,0.20915617604265593
24,23,0.1674682130394666
24,24,1.1028267875316493
24,25,19.465707572663824
24,26,1.246553989554074
24,27,1.7013055015986398
24,28,3.838218593734515
24,29,0.011781439417897317
24,30,1.8745061381631796
25,1,5.1938574975619245
25,2,7.445221095150519e-06
25,3,0.1517085291505699
25,4,3.2922409258704386e-07
25,5,1.5917781338013844e-07
25,6,0.016408259598608445
25,7,0.009929599364406723
25,8,0.08709944903279823
25,9,3.0625078139803996
25,10,35.426267078215446
25,11,0.012236331871431836
25,12,0.0001161979206715945
25,13,7.62884497868451
25,14,1.5075217380506005e-05
25,15,0.0013537646204444303
25,16,4.4110071690309885e-07
25,17,7.832777139040053e-08
25,18,2.3334832312415483
25,19,27.56573350747392
25,20,0.23004724231429527
25,21,0.001821529472638716
25,22,4.83405916743005e-06
25,23,2.9360163121378836e-06
25,24,3.169819152916664e-05
25,25,0.016908594878930257
25,26,0.3248670962178466
25,27,0.2581796251936939
25,28,6.909386224372656e-05
25,29,7.621685680774029
25,30,3.958344846082039
26,1,0.0012456902328199957
26,2,45.54060189194766
26,3,0.006409220563534346
26,4,0.33494938895037707
26,5,4.002526871520932
26,6,0.5062123873832435
26,7,0.24904008798840763
26,8,0.03203220299880506
26,9,0.0016737917391434975
26,10,5.532560377132492e-06
26,11,0.7390659757930923
26,12,23.98726576199185
26,13,0.0006667059757059584
26,14,51.09047066763292
26,15,4.201752716446876
26,16,0.692624935854538
26,17,0.24542645293667756
26,18,7.801236441353168e-07
26,19,0.0002037906766380528
26,20,0.0002645911124266036
26,21,2.4424214500764094
26,22,15.758627708935576
26,23,1.1131357688976982
26,24,34.52808773475415
26,25,0.005563275882179692
26,26,0.00018453164582929883
26,27,0.02012097380645119
26,28,3.7491049317964134
26,29,2.544736341986624e-06
26,30,0.0012979761257320805
27,1,0.019076349045823733
27,2,0.2732200043079903
27,3,1.3087007929154781
27,4,0.15300308199874418
27,5,0.009033151596906562
27,6,0.37102848897485113
27,7,0.12026406155203974
27,8,0.03565700590851399
27,9,0.0936004767984015
27,10,0.00039508863807556996
27,11,0.4852603183303825
27,12,1.8787531318295738
27,13,0.010836619951217428
27,14,0.15239603805251056
27,15,0.26185112171838326
27,16,0.18112642347155963
27,17,0.029506905662046605
27,18,0.0003439856122680781
27,19,0.008384742215930906
27,20,0.3437738349723993
27,21,33.357435360869964
27,22,0.666663246390923
27,23,1.3710536647332765
27,24,1.958599759681268
27,25,14.87214255895089
27,26,0.21982713928692785
27,27,0.05847026124564516
27,28,18.47480004474681
27,29,0.001003748600861169
27,30,0.06784023501337295
28,1,60.28518770455386
28,2,0.0005445015231823596
28,3,6.98097902571036
28,4,2.0323725442845808e-05
28,5,1.1640466056660861e-05
28,6,1.0069618411306591
28,7,0.5483768404878914
28,8,2.9151667389050053
28,9,109.6555898673245
28,10,2.9243934294946428
28,11,0.7804121952379276
28,12,0.00848886658547846
28,13,50.48457654978826
28,14,0.0010903398080976024
28,15,0.0855195056103291
28,16,2.8080229084876322e-05
28,17,5.1238231709299735e-06
28,18,0.25013272611681503
28,19,61.048777847583196
28,20,1.4770065991468266
28,21,0.12315279543548571
28,22,0.00034109019602472244
28,23,0.00017756044644586926
28,24,0.002280686806345175
28,25,0.3481015114127819
28,26,1.6614927032333229
28,27,9.370597556781213
28,28,0.004326108229541622
28,29,0.8731749456909752
28,30,124.30850698401775
29,1,0.0006792218751537332
29,2,50.50346614867415
29,3,0.008481851175289034
29,4,2.3665626798840256
29,5,3.2465177223071424
29,6,0.1867284774804504
29,7,0.07796418549644654
29,8,0.010216132025223538
29,9,0.001361505901281482
29,10,4.0070260672421495e-06
29,11,0.27875412027652186
29,12,24.159439954896335
29,13,0.0003603583681535752
29,14,15.14978274051116
29,15,0.999054705572037
29,16,4.384697399093017
29,17,1.2116805619850493
29,18,1.000304658980688e-06
29,19,0.00013724974572383255
29,20,0.0005556439072411346
29,21,4.594079882572842
29,22,56.947482626973105
29,23,9.204216472574608
29,24,79.90550607983
29,25,0.017352233079559628
29,26,0.00037174537913311475
29,27,0.008077404624357009
29,28,21.89851501221304
29,29,3.1510727643574412e-06
29,30,0.001022705335707834
30,1,2.390060631639402e-06
30,2,0.058727523818339115
30,3,0.00012416398852043277
30,4,11.541347712420883
30,5,0.05332613132220877
30,6,0.00021264025185184596
30,7,7.64947968640142e-05
30,8,1.231003414970276e-05
30,9,9.549063481915869e-06
30,10,3.639241807081361e-08
30,11,0.00031141345210993415
30,12,0.022810473957321605
30,13,1.3085323483731041e-06
30,14,0.007807071722183904
30,15,0.0006192966178972378
30,16,10.765081388137697
30,17,4.243587238525769
30,18,4.0085304796735035e-08
30,19,8.35476130629166e-07
30,20,4.9149777332188845e-05
30,21,0.026196102543423798
30,22,0.7516940323177269
30,23,10.48947575520071
30,24,0.18348599540065894
30,25,0.0029637493736578693
30,26,3.082840274371829e-05
30,27,1.3827548919724e-05
30,28,0.7617059046813183
30,29,1.1216856967152096e-07
30,30,6.927396488619358e-06
31,1,0.003783920306032043
31,2,36.02546288585366
31,3,0.04146189803205505
31,4,0.7945139547545181
31,5,1.0808304896204617
31,6,0.9928496059038836
31,7,0.40417987107844744
31,8,0.05418256975662398
31,9,0.007350554905812193
31,10,2.179087060513897e-05
31,11,1.4778189812041378
31,12,71.85092839659819
31,13,0.002007577548804921
31,14,24.286924219815354
31,15,4.381077035714048
31,16,1.3892827460542243
31,17,0.33836522575504085
31,18,4.817792486490033e-06
31,19,0.0007547263393484103
31,20,0.0022454988807183215
31,21,18.64172585557721
31,22,25.976432850642
31,23,4.232017097922513
31,24,83.37583397475245
31,25,0.05675467412353944
31,26,0.0015296763713257356
31,27,0.04435403086152576
31,28,28.374043707156265
31,29,1.5339917833276223e-05
31,30,0.005542825748482092
32,1,4.875084152364851e-05
32,2,0.7547959743689565
32,3,0.0022337494592987455
32,4,27.93186303073053
32,5,0.236687264460804
32,6,0.004544141225646528
32,7,0.0016252515878272943
32,8,0.00026449362377909205
32,9,0.0001827595548568047
32,10,6.444613749608911e-07
32,11,0.006642222387679418
32,12,0.43770207984581755
32,13,2.6542571908933918e-05
32,14,0.11779835299624335
32,15,0.01229634281612487
32,16,27.094663180553567
32,17,6.401206591376904
32,18,5.422636231529059e-07
32,19,1.5949616513830397e-05
32,20,0.0006146064480799866
32,21,0.5553017328434043
32,22,7.87881662078463
32,23,58.41506008895268
32,24,2.9690645069139108
32,25,0.03545973202491017
32,26,0.0003873541276910651
32,27,0.0002963731379975152
32,28,13.965064067592856
32,29,1.558397154349548e-06
32,30,0.0001328005890018624
33,1,0.07416662684929334
33,2,8.338296930236156e-07
33,3,0.031197658798573818
33,4,1.1905895949170655e-07
33,5,1.7618701456699024e-08
33,6,0.0005847060590958829
33,7,0.00028971361513168206
33,8,0.0014668889122055977
33,9,0.14642953785122215
33,10,1.6994425429444369
33,11,0.0004797205841761703
33,12,1.2500228359756407e-05
33,13,0.09319980749097333
33,14,1.2015715005335094e-06
33,15,5.4140969824925995e-05
33,16,1.4276805578454713e-07
33,17,2.3463125376895244e-08
33,18,24.729425069162712
33,19,0.5206009234630071
33,20,0.6063256480358402
33,21,0.00031621860987295807
33,22,8.706651697712205e-07
33,23,1.0750875230197611e-06
33,24,4.567755195674681e-06
33,25,0.02378909654294927
33,26,0.958904315810819
33,27,0.00482190414238544
33,28,1.9633114823899473e-05
33,29,32.10921070649078
33,30,0.16328485952250893
34,1,19.357423436853
34,2,9.431029933402425e-05
34,3,0.05589183318730066
34,4,1.000455178792452e-06
34,5,2.899864285144436e-06
34,6,0.425685804104223
34,7,0.39634632523976404
34,8,6.72625572376331
34,9,1.3787744615988216
34,10,0.6412109119928763
34,11,0.2860546346237334
34,12,0.001113705619463026
34,13,22.519710235275184
34,14,0.00028711244807651644
34,15,0.04962438711254264
34,16,1.5837151802091741e-06
34,17,3.455910226149246e-07
34,18,0.005017238775652337
34,19,6.170055242660985
34,20,0.00557261414605002
34,21,0.005432556689872321
34,22,3.270945681176176e-05
34,23,7.507488854886325e-06
34,24,0.0002437687146937206
34,25,0.0018858309454079217
34,26,0.006317749287468855
34,27,8.932787459844489
34,28,0.00017601383239197583
34,29,0.01801074433798942
34,30,1.718483012000301
35,1,7.817104901616462
35,2,0.010267413046061562
35,3,0.3040066656618098
35,4,7.530154030877266e-05
35,5,0.0003566755329013719
35,6,30.205616629566915
35,7,33.25966635118109
35,8,120.30370313785062
35,9,1.6808925446383927
35,10,0.03331185773910655
35,11,21.77046047246969
35,12,0.10194751037253134
35,13,5.084442307886676
35,14,0.03351698952016552
35,15,5.829609112613579
35,16,0.00012697105472498076
35,17,3.05162488984544e-05
35,18,0.0007402295125663179
35,19,0.9438386437184056
35,20,0.009505215014702643
35,21,0.25582056270829967
35,22,0.0030466292158789327
35,23,0.0005017979439343683
35,24,0.02231058675086835
35,25,0.01246233341826975
35,26,0.008950921997075726
35,27,75.58753358977583
35,28,0.010179719592832903
35,29,0.0026363377261870977
35,30,1.6632770928015839
36,1,23.384729686781647
