zone_id,station_id,distance
8,17,10882.685052422707
8,18,8080.680919151644
8,19,3989.8161537033143
8,20,6523.830043953661
8,21,4916.834638912973
8,22,8128.468752198117
8,23,9189.911751872914
8,24,6794.406174857779
8,25,6657.67604142497
8,26,6566.491219780756
8,27,506.68788162648366
8,28,7135.265710155133
8,29,7803.407316602098
8,30,3151.5991797780202
9,1,2089.1092580148243
9,2,11206.385771962592
9,3,4784.6834312992405
9,4,13563.193386653566
9,5,14005.37528866795
9,6,6143.547654705348
9,7,6129.375557497471
9,8,4814.3523596473115
9,9,2771.8727814326658
9,10,1666.4368401420736
9,11,6362.897397523804
9,12,9402.530866938063
9,13,1720.9951598735252
9,14,10373.612171737574
9,15,7793.471740388172
9,16,13620.107650088235
9,17,14456.604568164063
9,18,4135.757119499105
9,19,871.2799940704183
9,20,5424.293114743035
9,21,8032.341932574073
9,22,11895.420590807504
9,23,12410.491430584309
9,24,10605.848798897918
9,25,7164.208775311578
9,26,5239.158371092423
9,27,4153.140501881919
9,28,10283.02180178068
9,29,3851.788057978309
9,30,2560.5273656107156
10,1,4958.758430232849
10,2,4269.179231393177
10,3,3691.837954962338
10,4,7201.570743023758
10,5,7045.9691779478
10,6,1264.2031089653292
10,7,1680.4911341246047
10,8,3179.369879768021
10,9,4494.939803900166
10,10,8537.765117651354
10,11,1015.0030766384469
10,12,2525.83503126134
10,13,5377.68090388743
10,14,3421.594888563618
10,15,1518.1178205333283
10,16,7158.958791224863
10,17,7876.044676261972
10,18,9457.589859160975
10,19,6140.077063447435
10,20,6415.141905999074
10,21,2158.477496039522
10,22,5140.330500120581
10,23,6194.433568554331
10,24,3806.4445066224152
10,25,5418.6353425426
10,26,6591.392013483553
10,27,3253.9535468904965
10,28,4189.977100059036
10,29,9217.360950059317
10,30,4653.2904385416205
11,1,12037.218706504022
11,2,5535.303456217229
11,3,8783.889794277497
11,4,2196.568310243074
11,5,6232.231133378734
11,6,9199.779291204028
11,7,9612.722372771867
11,8,11065.508910755887
11,9,10794.145570056558
11,10,14738.292543555945
11,11,8952.299753451998
11,12,5948.082796560059
11,13,12432.263817280069
11,14,6528.541055046279
11,15,8597.244753454803
11,16,2559.6272159912933
11,17,3173.432512361647
11,18,14048.432350682077
11,19,12690.565464549984
11,20,9597.468208623306
11,21,5930.217718984505
11,22,4153.777325363215
11,23,2155.610277703517
11,24,4936.011614698096
11,25,7153.794669008768
11,26,9907.634167561133
11,27,10947.712363981189
11,28,3753.6657239200204
11,29,13931.848863659847
11,30,11007.96058913079
12,1,2321.3822649842514
12,2,8538.789970928876
12,3,4975.8238789456145
12,4,11700.910196364048
12,5,11085.438273491636
12,6,3273.1106900851773
12,7,2982.963473903647
12,8,1336.9100393567194
12,9,3569.4835156709782
12,10,5688.879023358491
12,11,3539.878306680005
12,12,6957.586084723787
12,13,2489.1282021349148
12,14,7489.376102065873
12,15,4608.6626167020995
12,16,11654.030822903145
12,17,12349.347250370954
12,18,7972.761803417137
12,19,3665.472978688853
12,20,7262.623024362892
12,21,6404.972601267962
12,22,9583.561992496243
12,23,10683.741870789981
12,24,8252.51017314809
12,25,7793.35159147759
12,26,7246.0390465200135
12,27,1445.754264403149
12,28,8631.043524242286
12,29,7685.895179363869
12,30,3502.503327634124
13,1,1063.3782847003524
13,2,9129.66555653894
13,3,4333.100494868876
13,4,12000.133609550443
13,5,11807.932444755772
13,6,3823.9544023791727
13,7,3675.3589042409685
13,8,2147.670039609007
13,9,2560.94705987325
13,10,4408.420768841127
13,11,4079.3080462799703
13,12,7426.451194804498
13,13,1164.4138406597278
13,14,8162.682956971028
13,15,5376.831551537646
13,16,11992.79001354057
13,17,12749.14281803558
13,18,6649.758879913583
13,19,2338.2690706895696
13,20,6282.181195557269
13,21,6514.667970939472
13,22,10037.546949666697
13,23,10919.862906766373
13,24,8705.356373637404
13,25,7157.803135555294
13,26,6225.567096303745
13,27,1676.5297580767642
13,28,8807.001012594457
13,29,6362.511779068039
13,30,2440.190311002774
14,1,5124.333568391898
14,2,6898.393692614726
14,3,1536.127929817245
14,4,7949.339855303048
14,5,9670.070618169846
14,6,4671.349856955353
14,7,5098.8734772902035
14,8,5591.658074171512
14,9,3595.539601332616
14,10,7259.164384296804
14,11,4614.054844369355
14,12,5225.675752629319
14,13,5444.383260837761
14,14,6628.577134968529
14,15,5645.531661514834
14,16,8098.0391600297335
14,17,9012.87471792297
14,18,6745.810252652546
14,19,5385.572053329349
14,20,2628.3607666875046
14,21,3210.08204184031
14,22,6951.0638782705555
14,23,6765.201034081748
14,24,5955.505201819296
14,25,1427.0631778847876
14,26,2892.282038014945
14,27,5019.631004054562
14,28,4823.177431358428
14,29,6586.655714498388
14,30,3800.798955336713
15,1,4003.065136424
15,2,10089.731560725597
15,3,2825.644088529023
15,4,11448.5530464587
15,5,12930.660814515511
15,6,6304.6397572618425
15,7,6561.73620484816
15,8,6102.548954118232
15,9,2667.1476509314725
15,10,4219.8887181057335
15,11,6397.121688797447
15,12,8298.993439810874
15,13,4061.57006780388
15,14,9596.925689942038
15,15,7799.613798444609
15,16,11593.97995095668
15,17,12505.465945247612
15,18,3263.6614470119243
15,19,3265.11025164372
15,20,1686.3943750495318
15,21,6418.166388195655
15,22,10338.638049018027
15,23,10264.226459119376
15,24,9234.152737548417
15,25,3874.6874086567186
15,26,1463.260475995342
15,27,5309.446106384313
15,28,8292.337482743853
15,29,3091.3297137584022
15,30,2701.753592532494
16,1,6088.855740773955
16,2,6139.058217726896
16,3,2547.940513752064
16,4,6854.3415217292095
16,5,8822.846509307148
16,6,4909.51890034882
16,7,5369.041282080851
16,8,6154.477543719932
16,9,4631.629040979945
16,10,8398.21277254112
16,11,4792.371566938945
16,12,4607.911802632724
16,13,6435.569540422215
16,14,6035.102830878581
16,15,5565.654712927336
16,16,7018.941250960269
16,17,7941.258819684075
16,18,7837.2595720145355
16,19,6470.997014966662
16,20,3555.926751537248
16,21,2608.296327680673
16,22,6022.285561083017
16,23,5673.897305561035
16,24,5144.516802254175
16,25,1504.425417093249
16,26,3847.5018517467424
16,27,5687.074713563072
16,28,3816.5602217334217
16,29,7689.283328282122
16,30,4842.514211139958
17,1,5124.702998788312
17,2,5973.932326886827
17,3,1721.9922429931003
17,4,7282.936483117854
17,5,8770.206068840933
17,6,3933.239377494593
17,7,4383.336133076934
17,8,5102.745847751562
17,9,3748.849218854154
17,10,7698.574054986199
17,11,3840.2850579809333
17,12,4275.522621671944
17,13,5488.946915964215
17,14,5672.58840607652
17,15,4760.256197947863
17,16,7401.85048021557
17,17,8299.942647323653
17,18,7504.580861464097
17,19,5633.46723030838
17,20,3558.9459858084556
17,21,2271.7249323954725
17,22,6105.916737873092
17,23,6100.3754703355735
17,24,5053.976122170115
17,25,2172.2368197620813
17,26,3808.6047306946525
17,27,4632.542788705534
17,28,4065.9086816705676
17,29,7325.531379044975
17,30,3962.7472967443064
18,1,5856.823399005222
18,2,3785.9744832046727
18,3,3496.8762172289753
18,4,5973.936321272579
18,5,6637.27933128321
18,6,2811.3664308601324
18,7,3258.873856510044
18,8,4617.797171956489
18,9,4971.955325841325
18,10,9131.164855838275
18,11,2588.6923167771783
18,12,1994.6680174424412
18,13,6274.244252862831
18,14,3353.05259707475
18,15,2844.35820921209
18,16,5990.671930139502
18,17,6796.03902055783
18,18,9517.513729892227
18,19,6813.215546270023
18,20,5865.245611609751
18,21,554.1417364158854
18,22,4235.488703130275
18,23,4878.634287218864
18,24,2996.328064134923
18,25,4342.048975414304
18,26,6098.022138574339
18,27,4512.374025850982
18,28,2770.396804265063
18,29,9307.85717199579
18,30,5167.46260342012
19,1,12567.085196047534
19,2,3803.799587589848
19,3,9963.814791562923
19,4,1466.7148421837942
19,5,2964.9452554039367
19,6,8921.594882900496
19,7,9220.562609107668
19,8,10854.528280384058
19,9,11682.49240979774
19,10,15833.938831033174
19,11,8654.683142601969
19,12,5235.622596445483
19,13,12987.212495940426
19,14,4968.794571748526
19,15,7751.0975875429585
19,16,1145.7308399599654
19,17,437.9347329339614
19,18,15824.27341234929
19,19,13543.65295628363
19,20,11580.977223375114
19,21,6391.189369993135
19,22,2608.0411340963883
19,23,2456.651369724336
19,24,3941.6437658848813
19,25,9262.413805894203
19,26,11877.346162918635
19,27,10996.299294064493
19,28,4274.189542449705
19,29,15655.547897645736
19,30,11883.485510780638
20,1,11466.026054390315
20,2,3666.089964362653
20,3,8591.122493427529
20,4,375.80563698702036
20,5,4133.2371372808675
20,6,8121.98816509165
20,7,8481.393102383261
20,8,10054.57127366862
20,9,10434.150294001534
20,10,14543.619909771565
20,11,7858.940943010889
20,12,4537.818068550243
20,13,11880.150164284012
20,14,4767.617161884478
20,15,7213.399334354167
20,16,610.1072219219687
20,17,1522.5946180257613
20,18,14313.989312258853
20,19,12326.147591826732
20,20,9990.47498949358
20,21,5192.543833541224
20,22,2236.5119861778876
20,23,809.104818454868
20,24,3322.175597457146
20,25,7622.377061125135
20,26,10292.438652618903
20,27,10080.23279510424
20,28,2914.192132100217
20,29,14159.6881475435
20,30,10642.061829235668
21,1,12314.887528357614
21,2,3149.8517661642763
21,3,10041.150373772936
21,4,2630.800789221612
21,5,1571.2493283296506
21,6,8465.107777037168
21,7,8707.107372791585
21,8,10358.10146351959
21,9,11592.460948027334
21,10,15747.994473818819
21,11,8202.05022152552
21,12,4862.953696145337
21,13,12735.816059009134
21,14,4234.540082665216
21,15,7121.449960127986
21,16,2267.3649483728036
21,17,1838.605008425322
21,18,16018.4348739972
21,19,13398.312733291046
21,20,11935.2874809609
21,21,6387.669189044208
21,22,2422.493448356488
21,23,3274.334915287163
21,24,3646.9072549421403
21,25,9733.014955796885
21,26,12219.280365762239
21,27,10596.282202204433
21,28,4576.397364640714
21,29,15829.913842613181
21,30,11783.276707735764
22,1,4869.561809354983
22,2,8256.819387615324
22,3,1724.1373247598192
22,4,9252.993333114118
22,5,11039.707925444394
22,6,5496.468350402634
22,7,5873.888229857087
22,8,6012.035759248662
22,9,3252.299185490425
22,10,6313.021661241758
22,11,5495.664345031783
22,12,6555.150416561698
22,13,5107.7627192625405
22,14,7940.678180985877
22,15,6694.237963253343
22,16,9417.098491849603
22,17,10338.194408367222
22,18,5443.361599798202
22,19,4760.781081977952
22,20,1277.073643688424
22,21,4556.635105586853
22,22,8322.86944621999
22,23,8072.819581614712
22,24,7323.885546892185
22,25,1680.5880306406384
22,26,1524.6537403865525
22,27,5322.494892239784
22,28,6178.088398953635
22,29,5303.153590451149
22,30,3420.4840392468186
23,1,8212.752565848685
23,2,3585.6779993998903
23,3,5163.6822128732465
23,4,3813.0083733566316
23,5,5939.550814752094
23,6,5408.466622090642
23,7,5843.815892839742
23,8,7226.689634915752
23,9,7063.794865474041
23,10,11133.406941564568
23,11,5174.204402725727
23,12,2783.9411205969086
23,13,8615.862610800787
23,14,3979.8764808572932
23,15,5087.683489285753
23,16,3943.852172810201
23,17,4855.414795000866
23,18,10903.33328631372
23,19,8965.093140534325
23,20,6658.4873476749635
23,21,2072.9526327765016
23,22,3050.3600087869368
23,23,2629.71076738143
23,24,2554.5412586678885
23,25,4407.466774271561
23,26,6951.856803597158
23,27,7081.347740764085
23,28,779.7547134000789
23,29,10741.34344910187
23,30,7275.064066325695
24,1,5054.365025577007
24,2,5529.868284036753
24,3,1904.1729148205507
24,4,7069.315019867071
24,5,8349.70639284319
24,6,3468.755472750842
24,7,3926.979635726804
24,8,4760.178597552898
24,9,3792.8677990632063
24,10,7850.788091208621
24,11,3358.588748239441
24,12,3795.635319948171
24,13,5438.128552569507
24,14,5177.056325622274
24,15,4230.518044318015
24,16,7164.794262677285
24,17,8045.931144716563
24,18,7851.030082501058
24,19,5694.621212166378
24,20,4040.7194051473866
24,21,1829.1016981169125
24,22,5747.936551574417
24,23,5895.737487885946
24,24,4641.335208574901
24,25,2696.0096763622037
24,26,4278.137624617443
24,27,4352.053829403838
24,28,3807.1046008108965
24,29,7659.9036197350615
24,30,4005.7804316013476
25,1,2958.333769138278
25,2,11675.618360096607
25,3,4798.891058052352
25,4,13748.03360983584
25,5,14512.464815420813
25,6,6841.3689890617015
25,7,6893.708767815214
25,8,5731.335270677174
25,9,3051.9293897902608
25,10,1190.529139039576
25,11,7036.371498550473
25,12,9849.656176512744
25,13,2674.2471965250184
25,14,10925.299798014772
25,15,8499.476117435323
25,16,13835.135438986983
25,17,14702.198851657631
25,18,2959.130591498541
25,19,1523.9241491642374
25,20,4802.901777809779
25,21,8302.245355864592
25,22,12244.123788467621
25,23,12575.483375050222
25,24,10994.41466005936
25,25,6821.402888817039
25,26,4572.544827714216
25,27,5007.437398056171
25,28,10476.603515595874
25,29,2674.9570406888192
25,30,2871.407574932159
26,1,8696.696601197824
26,2,850.5321559494184
26,3,7045.107264160413
26,4,4694.7379530964445
26,5,3295.577036543622
26,6,4700.334502745206
26,7,4892.418259879755
26,8,6538.650789230326
26,9,8218.886150921728
26,10,12296.362924799701
26,11,4446.853693081277
26,12,1614.9554187345377
26,13,9112.100385104715
26,14,368.0061569960178
26,15,3261.505047126305
26,16,4490.380461392935
26,17,4902.162376137525
26,18,13035.155176488948
26,19,9899.749649261537
26,20,9444.742221860912
26,21,3637.680245080242
26,22,2269.883308976511
26,23,4171.468220651775
26,24,1510.1257429636842
26,25,7702.183207222085
26,26,9684.218274832465
26,27,6847.747663353512
26,28,3341.3154923615816
26,29,12812.457460508967
26,30,8387.871151528945
27,1,7126.256914001171
27,2,5075.178835670286
27,3,3749.8317753929177
27,4,5460.818766963329
27,5,7623.057048513892
27,6,5153.063576300068
27,7,5620.907543920939
27,8,6710.546619273421
27,9,5787.549381493219
27,10,9702.777480909173
27,11,4974.3847158101125
27,12,3789.4855593540206
27,13,7502.086721312536
27,14,5181.960598318211
27,15,5384.955213074711
27,16,5630.11147560332
27,17,6554.8726654775355
27,18,9231.81945090892
27,19,7672.5585720300505
27,20,4922.337277240111
27,21,2066.368485122605
27,22,4762.831060781003
27,23,4281.732982570504
27,24,4043.1081240048807
27,25,2659.3295240429416
27,26,5219.818978190791
27,27,6381.82282380142
27,28,2504.601509548069
27,29,9083.171111566655
27,30,6001.520767817725
28,1,1440.4244119997443
28,2,9104.767262617228
28,3,2514.8471044964067
28,4,11289.81821079135
28,5,11941.666856854632
28,6,4384.020857455113
28,7,4507.848596110462
28,8,3671.471456883982
28,9,491.02020681406
28,10,3669.3415807151314
28,11,4554.118620837227
28,12,7279.500242141623
28,13,1601.0152018802987
28,14,8361.827284216068
28,15,6025.684489547099
28,16,11356.49070474098
28,17,12205.474716949651
28,18,4748.943287485876
28,19,1428.6159282412273
28,20,3846.438107084577
28,21,5783.220256544832
28,22,9697.088928725878
28,23,10130.922486383268
28,24,8434.407554841679
28,25,5092.002281915048
28,26,3767.629008254593
28,27,2874.2720910667076
28,28,8008.9704698841015
28,29,4479.184558524717
28,30,300.4575805487068
29,1,9047.48257297936
29,2,882.1120378130178
29,3,6806.651883098516
29,4,3331.0227629839324
29,5,3396.7683262316777
29,6,5313.9723593496965
29,7,5613.563319747889
29,8,7246.014433952696
29,9,8303.858999621816
29,10,12458.483504814798
29,11,5047.131442463524
29,12,1630.2595989747851
29,13,9468.700049592866
29,14,1728.2933192310686
29,15,4194.321576450429
29,16,3189.648174337898
29,17,3783.2479608655804
29,18,12817.686804787832
29,19,10110.176067787606
29,20,8899.433998985887
29,21,3157.27825611515
29,22,1001.7881069245095
29,23,2664.577028856541
29,24,357.2661390301067
29,25,6893.929553378209
29,26,9166.524517602
29,27,7402.125681678783
29,28,1995.165594388829
29,29,12618.175792278558
29,30,8494.01147689859
30,1,12597.341378938252
30,2,5597.077598046938
30,3,9409.229688380437
30,4,1925.336218182097
30,5,5942.762830457551
30,6,9614.712330919483
30,7,10012.620257496583
30,8,11508.102694498253
30,9,11395.374422723726
30,10,15378.234915196916
30,11,9361.177467995594
30,12,6225.972626425521
30,13,12997.66633289124
30,14,6657.168100585551
30,15,8904.329653946485
30,16,2265.436047703834
30,17,2697.9706326211817
30,18,14751.004650747414
30,19,13295.816912782931
30,20,10306.5784446798
30,21,6415.466085998331
30,22,4175.641097231734
30,23,2286.993325953984
30,24,5119.9519498153495
30,25,7863.885103272205
30,26,10616.542189092726
30,27,11430.851551238773
30,28,4166.721161535466
30,29,14630.204849442965
30,30,11608.663338823062
31,1,8026.194535493369
31,2,1435.056015276661
31,3,5872.084984532619
31,4,4187.287365584229
31,5,4262.765729751701
31,6,4319.652858852555
31,7,4638.4799234591965
31,8,6257.202178673923
31,9,7303.412104843074
31,10,11453.24369383725
31,11,4052.775406201719
31,12,643.6550514266055
31,13,8447.407981927603
31,14,1496.2208931966086
31,15,3315.0549484374155
31,16,4094.298835834385
31,17,4756.936078727908
31,18,11893.142052875339
31,19,9097.549445503233
31,20,8091.477764758712
31,21,2270.572839446555
31,22,2003.5113261649487
31,23,3338.8657813101227
31,24,670.5106706469996
31,25,6226.36835674525
31,26,8346.578021695279
31,27,6390.264311153424
31,28,1928.8809723565582
31,29,11686.51762797904
31,30,7491.001101462513
32,1,10930.44588204901
32,2,4232.120566586404
32,3,7825.765077919507
32,4,1584.3965310672256
32,5,5288.2246621091035
32,6,7916.825755501094
32,7,8318.606385758498
32,8,9806.650672565722
32,9,9770.792628988287
32,10,13805.271469246833
32,11,7664.5467691176445
32,12,4596.643181667498
32,13,11334.465783402089
32,14,5189.811348607555
32,15,7255.245958722109
32,16,1895.3188964160977
32,17,2767.0160722708915
32,18,13357.008745021822
32,19,11672.924197855094
32,20,8964.83275382337
32,21,4719.109969216826
32,22,2898.3555246784003
32,23,904.9657532734985
32,24,3586.4200279165852
32,25,6551.263490095697
32,26,9271.612812100819
32,27,9731.024808870012
32,28,2465.4871242990375
32,29,13218.487211910788
32,30,9982.994495208972
33,1,5584.1131735750905
33,2,12876.677074371308
33,3,5597.243962839882
33,4,14170.137157933146
33,5,15721.340081775299
33,6,8803.573596031893
33,7,8988.724681749653
33,8,8192.326378561285
33,9,4849.454405848162
33,10,3477.3081741921674
33,11,8935.09054093521
33,12,11077.463153699378
33,13,5432.017541196178
33,14,12352.382896539797
33,15,10384.857607302483
33,16,14330.957369430966
33,17,15249.46934101773
33,18,592.8955143463028
33,19,4282.204365938065
33,20,3898.062777643724
33,21,9212.051832951216
33,22,13129.451940581355
33,23,12989.301345135185
33,24,12027.970110756598
33,25,6340.528001828226
33,26,3587.9067144094383
33,27,7401.4597875203535
33,28,11058.94603490845
33,29,638.541757848493
33,30,4776.790473705134
34,1,2057.4123742584093
34,2,10045.907054254516
34,3,5521.251774513398
34,4,13066.979014008079
34,5,12641.275362541124
34,6,4732.61950173156
34,7,4498.768304594185
34,8,2855.4599572109983
34,9,3663.7950573631406
34,10,4458.962074810249
34,11,4997.707017725084
34,12,8405.255095407927
34,13,1930.6066858479528
34,14,9024.586968388989
34,15,6163.333508795004
34,16,13043.246966304627
34,17,13773.350590629163
34,18,7123.4766470857385
34,19,2916.725773033995
34,20,7335.208613671812
34,21,7633.626545174621
34,22,11031.103835614213
34,23,12009.143876602748
34,24,9696.344573779512
34,25,8336.756608627542
34,26,7251.805252773754
34,27,2651.1857254560455
34,28,9912.756073581273
34,29,6837.058225706444
34,30,3515.1630856078477
35,1,3086.789004405696
35,2,7247.164907707199
35,3,4712.9665019742615
35,4,10513.554424565376
35,5,9761.484600130227
35,6,2084.990055423343
35,7,1724.0202060269062
35,8,412.5643321618587
35,9,3852.4431139523167
35,10,6746.4545018257195
35,11,2343.5334505500127
35,12,5721.359547123897
35,13,3384.225408041131
35,14,6179.370773298961
35,15,3290.197170702521
35,16,10447.863248009493
35,17,11113.791117157007
35,18,8713.27944489864
35,19,4520.494475487443
35,20,7298.426680995697
35,21,5390.847805840703
35,22,8336.067088460992
35,23,9534.630606330424
35,24,7012.880088007356
35,25,7399.913238154185
35,26,7338.356967540981
35,27,1197.5501728916117
35,28,7534.367051570346
35,29,8432.190645084396
35,30,3859.5166433734535
36,1,1898.193526996688
36,2,10947.374169603978
36,3,5412.478807212377
36,4,13686.364182403948
36,5,13649.320223551627
36,6,5662.779908899036
36,7,5527.078927081998
36,8,3980.8544095271877
36,9,3344.507578292181
36,10,2950.717250584796
36,11,5913.9389624907735
36,12,9215.188227627403
36,13,1515.4838070947867
36,14,10000.941405517382
36,15,7228.808996584921
36,16,13700.078480529519
36,17,14483.565158930685
36,18,5754.8981420361615
36,19,1883.0739791209548
36,20,6675.396055203071
36,21,8148.379522997973
36,22,11806.4419569175
36,23,12576.724055923822
36,24,10480.50703472498
36,25,8081.979973970925
36,26,6535.609058091324
36,27,3519.263277876221
36,28,10446.505679055843
36,29,5473.093752648702
36,30,3144.6823632858077
37,1,3100.0991925443254
37,2,10264.33338650069
37,3,3040.0652695798735
37,4,11960.411398274111
37,5,13120.503446978031
37,6,5998.750734443065
37,7,6187.094629626162
37,8,5479.523202679635
37,9,2061.2324095246872
37,10,3249.495209349369
37,11,6132.527516184212
37,12,8441.749275620536
37,13,3090.6648780548844
37,14,9657.841511921435
37,15,7586.909625856286
37,16,12077.626742070084
37,17,12970.777070344106
37,18,3112.051773262998
37,19,2193.374618904088
37,20,2751.987814161539
37,21,6690.050117770402
37,22,10657.497361269003
37,23,10777.378179894955
37,24,9479.167718430801
37,25,4741.769828261769
37,26,2551.887323745955
37,27,4680.309195272845
37,28,8730.926464757
37,29,2870.6098805691518
37,30,2014.6426006633003
38,1,10772.582621553314
38,2,4724.558595323423
38,3,7544.195667607403
38,4,2271.081574703308
38,5,5968.498758113342
38,6,7974.888196723606
38,7,8395.98324581289
38,8,9823.921822177217
38,9,9540.75532417086
38,10,13510.975002540672
38,11,7731.468779696753
38,12,4855.100973343986
38,13,11168.414695733816
38,14,5602.891390340595
38,15,7454.024475225284
38,16,2593.6809049909693
38,17,3445.045989238361
38,18,12921.736435528426
38,19,11439.369466064009
38,20,8495.130284555005
38,21,4677.868105571507
38,22,3464.495085870958
38,23,1550.907044871288
38,24,3975.813265859827
38,25,6060.7472866112585
38,26,8804.116350322247
38,27,9690.95348759101
38,28,2564.5959183497853
38,29,12794.153361615976
38,30,9754.371908042152
39,1,2043.1302321395765
39,2,11268.579568884594
39,3,5150.406844168387
39,4,13778.551193046602
39,5,14034.323941260094
39,6,6093.069090273534
